week,year,region,rainfall,y,mu_true,amp_true,beta_true
8,6,inland,1.2584240915959,4.073639179239301,4.035215595750197,0.9,0.0
9,6,inland,-1.701503712046549,4.133512714605298,3.9638582168429006,0.9,0.05424150611489537
10,6,inland,-0.14725538099133187,4.060413783742069,4.034540022067888,0.9,0.10769204892940099
11,6,inland,0.574319092969162,3.7826123039077,4.11188079556715,0.9,0.15957219916914103
12,6,inland,0.06190532421197872,4.009847486645027,3.981768398324214,0.9,0.20912542741969584
13,6,inland,0.12501118251576637,4.122344252401906,3.9319565005804713,0.9,0.2556291360290201
14,6,inland,2.095291288832278,4.7962688479051545,4.443299360595327,0.9,0.29840519620835787
15,6,inland,1.007825091897587,4.415258697623406,4.066925397592502,0.9,0.3368298366769955
16,6,inland,0.1893576297010693,3.799446075976679,3.7027582044285534,0.9,0.37034273965214537
17,6,inland,1.4325003350145733,4.060277841717577,4.10845772935639,0.9,0.3984552115439445
18,6,inland,1.6126537462510675,4.330948900852227,4.12469121381589,0.9,0.4207573092084367
19,6,inland,0.2552266447290345,3.467000636999446,3.472470978043047,0.9,0.4369238178417234
20,6,inland,0.2716335808873474,3.1398604330124766,3.4054509768882846,0.9,0.4467189933441243
21,6,inland,0.7657784954927607,3.850912551541286,3.561328478583877,0.9,0.45
22,6,inland,0.5758189310502088,3.8379240359079634,3.416240190310129,0.9,0.4467189933441243
23,6,inland,-0.5038501666046945,2.7676429722530127,2.89011662257932,0.9,0.43692381784172346
24,6,inland,-0.42931030168159334,3.022000365201869,2.8883608513140056,0.9,0.4207573092084367
25,6,inland,0.6390084101139291,3.2187257523060984,3.287714809209515,0.9,0.3984552115439445
26,6,inland,0.4099587131516761,2.9255638342084254,3.1518252329728598,0.9,0.3703427396521454
27,6,inland,0.32718214786813227,3.1129221226540635,3.0771061314508414,0.9,0.3368298366769956
28,6,inland,0.40663711734377356,3.276311384299466,3.052346330121555,0.9,0.29840519620835787
29,6,inland,0.04593286773710426,2.544262924232339,2.9014810183025395,0.9,0.2556291360290201
30,6,inland,0.551241174699555,3.064877735037548,2.95626760918749,0.9,0.20912542741969609
31,6,inland,-0.18966540633233056,3.270136405279542,2.7530065183931067,0.9,0.15957219916914114
32,6,inland,0.876782300845153,2.1322410547684045,2.8103153853672205,0.9,0.10769204892940096
33,6,inland,0.6261656291469601,2.366112193919491,2.673007788789208,0.9,0.05424150611489539
34,6,inland,1.5418456488435395,2.298758531738544,2.5538446371416144,0.9,-1.4473103847089729e-16
35,6,inland,0.7360328174056846,2.301252880098345,2.422405966102539,0.9,-0.054241506114895276
36,6,inland,0.7834327401716541,2.255674547414184,2.282999541941517,0.9,-0.10769204892940085
37,6,inland,-1.7545767667124623,2.1635175985453157,2.5525218367857287,0.9,-0.15957219916914103
38,6,inland,0.43417365082082915,1.9652995727046498,2.091149697260057,0.9,-0.20912542741969564
39,6,inland,-1.1109345520615101,1.8192930130888785,2.3839872397282704,0.9,-0.25562913602902004
40,6,inland,-1.1179733241155334,2.9320789975636186,2.3647866281995764,0.9,-0.29840519620835776
41,6,inland,0.23766684304248115,2.335479253812566,1.89971128119723,0.9,-0.3368298366769955
42,6,inland,0.8171915772117248,1.7819233778376513,1.6469607767120285,0.9,-0.37034273965214537
43,6,inland,-2.102957608196047,2.460275127609827,2.7817840777973126,0.9,-0.3984552115439443
44,6,inland,0.24781623213063764,1.8651082195863482,1.8605139132403428,0.9,-0.4207573092084366
45,6,inland,-0.5922891659046503,2.624378178716995,2.2724222749384717,0.9,-0.4369238178417234
46,6,inland,-1.1888538994969797,2.289526973351345,2.621569929458924,0.9,-0.4467189933441243
47,6,inland,-0.1445215894516544,2.4897565308273832,2.2592463267492984,0.9,-0.45
48,6,inland,-0.4489093482370346,2.602039359843134,2.523045559551322,0.9,-0.4467189933441243
49,6,inland,-0.3512984046323816,2.671331327941475,2.6254626044695537,0.9,-0.43692381784172346
50,6,inland,0.5432685537856262,2.222565234266897,2.409643888079012,0.9,-0.4207573092084367
51,6,inland,-0.1824022877148161,2.9038908127889616,2.888811695657134,0.9,-0.3984552115439446
52,6,inland,1.5409953894349049,2.250550209425196,2.429303545685353,0.9,-0.37034273965214565
0,1,highland,-0.47949855151353,2.3514323239070998,2.777578807226756,0.35,-0.37034273965214537
1,1,highland,2.1727620597042594,1.367659685428537,1.939652917256431,0.35,-0.3368298366769955
2,1,highland,-0.8377569732049842,2.9667284236690543,2.9906801050401604,0.35,-0.29840519620835787
3,1,highland,0.8166066224916632,2.81477363865884,2.5965957907162647,0.35,-0.2556291360290201
4,1,highland,-1.0142563460687306,3.4354613534644614,3.075575425672054,0.35,-0.20912542741969584
5,1,highland,-0.5325172448466201,2.86646067200597,2.998337098940535,0.35,-0.15957219916914103
6,1,highland,0.7308919465197165,2.6357000550717307,2.8749885161945836,0.35,-0.10769204892940099
7,1,highland,1.9118312024090327,2.8704962503265317,2.8798849950807797,0.35,-0.05424150611489537
8,1,highland,0.7868027987528241,3.4022820815471246,3.002583842791743,0.35,0.0
9,1,highland,0.1541780732970867,2.8448779388809964,3.0190879834561235,0.35,0.05424150611489537
10,1,highland,1.661941936178478,3.02154595523127,3.187466142883149,0.35,0.10769204892940099
11,1,highland,1.248088935578009,3.005638284609163,3.1959185208833354,0.35,0.15957219916914103
12,1,highland,0.3049990992139884,3.3650846378100905,3.040547341795292,0.35,0.20912542741969584
13,1,highland,0.20781532528206875,3.0288793903132336,3.003123652055445,0.35,0.2556291360290201
14,1,highland,1.5914238985663116,3.1933356698128765,3.3930210977614434,0.35,0.29840519620835787
15,1,highland,-0.47247724291609694,2.7163965019348164,2.723756614958731,0.35,0.3368298366769955
16,1,highland,0.00614003794500879,2.8658503736133945,2.8482970777795207,0.35,0.37034273965214537
17,1,highland,-0.18707240191782837,2.5200777415438593,2.7345541119264487,0.35,0.3984552115439445
18,1,highland,0.8763715784319264,2.8612336946277654,3.142244610541584,0.35,0.4207573092084367
19,1,highland,0.3278024051478444,2.3410686980910493,2.8835966031377693,0.35,0.4369238178417234
20,1,highland,-0.8843458673127089,2.4580666805826383,2.315431997693297,0.35,0.4467189933441243
21,1,highland,1.309947803911223,3.4998751410409277,3.2737596833869915,0.35,0.45
22,1,highland,-2.7396619918507725,1.198239754481631,1.4379785395406106,0.35,0.4467189933441243
23,1,highland,-1.5620473492792828,1.9750267846470966,1.960383493333742,0.35,0.43692381784172346
24,1,highland,-1.6209109063868135,1.7089887024921595,1.94482178248736,0.35,0.4207573092084367
25,1,highland,0.18851159236065185,2.6558413662135107,2.6879850956266864,0.35,0.3984552115439445
26,1,highland,1.4679818365323662,2.979846906915069,3.1436564151009847,0.35,0.3703427396521454
27,1,highland,1.1190490281215724,2.8766820695876962,2.964057432161603,0.35,0.3368298366769956
28,1,highland,-0.6160196374190936,1.9257362738759936,2.3893446453024705,0.35,0.29840519620835787
29,1,highland,0.3324865264147682,2.8297681590902513,2.642114058658307,0.35,0.2556291360290201
30,1,highland,-1.642556133195896,2.237561743790093,2.194662159941219,0.35,0.20912542741969609
31,1,highland,-0.02293150507627821,2.4760484546699013,2.512057597677779,0.35,0.15957219916914114
32,1,highland,1.085610952716008,2.940804554851764,2.6064255745309195,0.35,0.10769204892940096
33,1,highland,0.8603862700802724,2.6390411953912896,2.5062967223468573,0.35,0.05424150611489539
34,1,highland,-0.07900984041510521,2.7428298074443407,2.4264951366661838,0.35,-1.4473103847089729e-16
35,1,highland,-1.0186391094117768,2.1913326780124303,2.44615843407538,0.35,-0.054241506114895276
36,1,highland,-1.0718274408515123,2.1767083692347495,2.469404133898658,0.35,-0.10769204892940085
37,1,highland,0.6814653939363262,2.0007417092280346,2.208356020908159,0.35,-0.15957219916914103
38,1,highland,1.3522115002067634,2.003575573528563,1.9990862549983397,0.35,-0.20912542741969564
39,1,highland,1.6112260536417335,1.5602866224469603,1.8381236759601163,0.35,-0.25562913602902004
40,1,highland,0.9127751456283261,1.9364628684138256,1.9508588787651222,0.35,-0.29840519620835776
41,1,highland,1.2084576428085678,2.237904039629739,1.7961971848672436,0.35,-0.3368298366769955
42,1,highland,-0.12584353798555542,2.5284913230350825,2.238117030050697,0.35,-0.37034273965214537
43,1,highland,-0.1335480316174615,2.3764071368779316,2.2424877766388165,0.35,-0.3984552115439443
44,1,highland,1.2878429296685734,1.6898788403080955,1.6555468314377983,0.35,-0.4207573092084366
45,1,highland,-0.9628899980290649,2.938475251048931,2.6371239751635716,0.35,-0.4369238178417234
46,1,highland,1.4058366239085467,2.021880130242997,1.6182863110999817,0.35,-0.4467189933441243
47,1,highland,0.4955085033287648,2.2178878387102894,2.063659022417188,0.35,-0.45
48,1,highland,-0.2438199028332598,2.7758674111760793,2.4454503477636442,0.35,-0.4467189933441243
49,1,highland,-1.7573606175961995,3.085880520426564,3.1624884742654356,0.35,-0.43692381784172346
50,1,highland,1.1562336617542253,1.737114795564234,1.9728171645880677,0.35,-0.4207573092084367
51,1,highland,-0.9012871906654025,3.236634973324477,2.8876185712538414,0.35,-0.3984552115439446
52,1,highland,0.4909954111873808,2.3021406024776097,2.4181634142642343,0.35,-0.37034273965214565
0,2,highland,1.1173319809030147,2.227648054900016,2.186204213091419,0.35,-0.37034273965214537
1,2,highland,-1.3060649548773735,3.2062515028187,3.111425652405482,0.35,-0.3368298366769955
2,2,highland,-1.1052755665882772,3.256766835825673,3.070509043388086,0.35,-0.29840519620835787
3,2,highland,0.0717578988872463,2.6708684216921585,2.78700082640358,0.35,-0.2556291360290201
4,2,highland,0.9368445523027233,2.649667582099432,2.6675506163611713,0.35,-0.20912542741969584
5,2,highland,-2.416777094863437,3.741488202297376,3.2990125870138343,0.35,-0.15957219916914103
6,2,highland,0.6634231628991273,3.0746436220751625,2.882254367741459,0.35,-0.10769204892940099
7,2,highland,-0.03803560616345249,2.923876087814714,2.9856487075011957,0.35,-0.05424150611489537
8,2,highland,-1.1026994179275644,2.887086022236725,3.002583842791743,0.35,0.0
9,2,highland,-1.5651849632919481,2.8615651414325782,2.925827142793254,0.35,0.05424150611489537
10,2,highland,-0.12699923938464205,3.4752510463493484,2.9948114022725854,0.35,0.10769204892940099
11,2,highland,0.5767978848392563,3.303371679623327,3.0887991316343895,0.35,0.15957219916914103
12,2,highland,-0.3820889210196584,2.9792289188775176,2.896859765888978,0.35,0.20912542741969584
13,2,highland,1.4507592938058884,3.485162742149448,3.320856344861671,0.35,0.2556291360290201
14,2,highland,-1.1566204249275716,2.3899113108083245,2.572990392219987,0.35,0.29840519620835787
15,2,highland,1.418525411536457,3.4350302086950166,3.3607027302137493,0.35,0.3368298366769955
16,2,highland,-0.14247963805101632,2.484927316156176,2.7932568598049383,0.35,0.37034273965214537
17,2,highland,-0.4856667239352541,2.502988473631863,2.6155776481811746,0.35,0.3984552115439445
18,2,highland,0.16139598668751387,3.2712607200128683,2.8414134044094954,0.35,0.4207573092084367
19,2,highland,-1.372767716387919,2.349624015721011,2.1405770131288,0.35,0.4369238178417234
20,2,highland,3.331678056005192,4.112636495438024,4.198809960632615,0.35,0.4467189933441243
21,2,highland,-0.4783471948915121,3.06302508866477,2.4690269339257607,0.35,0.45
22,2,highland,1.078761313807024,2.8585001852992282,3.1437407548058047,0.35,0.4467189933441243
23,2,highland,0.8881170261272084,3.2311088880205197,3.030918666576128,0.35,0.43692381784172346
24,2,highland,0.13528628003497384,3.2898962021851967,2.683754585085618,0.35,0.4207573092084367
25,2,highland,0.34823820465336053,2.8071583773192335,2.7516289967169754,0.35,0.3984552115439445
26,2,highland,1.5271788452991546,2.8446550055803224,3.165579597506889,0.35,0.3703427396521454
27,2,highland,-1.5291854241446072,2.0291390974170525,2.0720530541223927,0.35,0.3368298366769956
28,2,highland,0.4105166147099335,2.6965133847708933,2.695668397034025,0.35,0.29840519620835787
29,2,highland,0.7130995307844419,2.890271973986647,2.739409832126736,0.35,0.2556291360290201
30,2,highland,-1.1394300290197152,2.141720782373625,2.2998786215230695,0.35,0.20912542741969609
31,2,highland,0.3612502727198899,2.114232916148828,2.573362328841424,0.35,0.15957219916914114
32,2,highland,1.1293035385710701,2.6799848300775784,2.6111309186246747,0.35,0.10769204892940096
33,2,highland,-0.2495020077866211,2.4271683295436928,2.4460947105360895,0.35,0.05424150611489539
34,2,highland,-0.7510992026355354,2.382581037542648,2.4264951366661838,0.35,-1.4473103847089729e-16
35,2,highland,1.9100908905556002,2.3387441567425222,2.2872997078732724,0.35,-0.054241506114895276
36,2,highland,-0.0865876915621421,1.9673387384776744,2.363301646610996,0.35,-0.10769204892940085
37,2,highland,-0.5803991045627516,2.4830383165991923,2.4097145139871223,0.35,-0.15957219916914103
38,2,highland,0.006629922902925256,2.1890461940570427,2.280481577480073,0.35,-0.20912542741969564
39,2,highland,0.6463801984050892,2.5202320439933756,2.0847663883354404,0.35,-0.25562913602902004
40,2,highland,0.08484316809536403,2.150896245550339,2.197918082968019,0.35,-0.29840519620835776
41,2,highland,0.6881505176956904,1.6913261546738316,1.9714521488408911,0.35,-0.3368298366769955
42,2,highland,-1.0879436550457144,2.81528389932709,2.5944238232224057,0.35,-0.37034273965214537
43,2,highland,0.2888785574857841,1.8326128199569962,2.074169700715896,0.35,-0.3984552115439443
44,2,highland,1.853032338133402,1.3773104392668611,1.417739256739029,0.35,-0.4207573092084366
45,2,highland,-0.22938850646581763,2.8058555389235567,2.316639703077159,0.35,-0.4369238178417234
46,2,highland,1.439017156884891,1.7028226521267005,1.6034639368101675,0.35,-0.4467189933441243
47,2,highland,-0.7381552248352469,2.376749721399091,2.6188077000909935,0.35,-0.45
48,2,highland,1.0639931746501927,1.852029695849654,1.861225406307955,0.35,-0.4467189933441243
49,2,highland,1.139455866460138,2.063633623535953,1.8968003564647025,0.35,-0.43692381784172346
50,2,highland,0.20840067784141109,1.913867599734082,2.371624820478227,0.35,-0.4207573092084367
51,2,highland,0.528797212527265,2.9217905939416786,2.317793987854011,0.35,-0.3984552115439446
52,2,highland,-1.625906248674865,3.454538499254375,3.202142574551793,0.35,-0.37034273965214565
0,3,highland,2.5841178440517987,1.8157633903526098,1.6429907180498615,0.35,-0.37034273965214537
1,3,highland,1.4249630128891015,2.0103970571141,2.1915339480623937,0.35,-0.3368298366769955
2,3,highland,-1.341608570970213,3.1523908304664965,3.141032039931188,0.35,-0.29840519620835787
3,3,highland,-1.0620179403855252,3.5470691762489883,3.0768269646474558,0.35,-0.2556291360290201
4,3,highland,0.2400036020118817,2.9755847158242426,2.8132777779342906,0.35,-0.20912542741969584
5,3,highland,-0.0628617999744247,2.826590873203942,2.9233931467505174,0.35,-0.15957219916914103
6,3,highland,-0.3532492881564758,3.346455281250197,2.9917419070857134,0.35,-0.10769204892940099
7,3,highland,0.9870626153238036,2.7231280733830614,2.9300458360520265,0.35,-0.05424150611489537
8,3,highland,0.027785081973758022,3.1357132787827067,3.002583842791743,0.35,0.0
9,3,highland,0.7651030479263228,3.0866375877765666,3.052225474203217,0.35,0.05424150611489537
10,3,highland,0.24341892777934587,3.243609019223796,3.0347024936551485,0.35,0.10769204892940099
11,3,highland,0.9623743179474832,2.6472228198338095,3.1503264110132623,0.35,0.15957219916914103
12,3,highland,0.11504879458856047,3.4528347110868065,3.000823903151998,0.35,0.20912542741969584
13,3,highland,-0.03968330332607955,2.696888743600463,2.939855791455977,0.35,0.2556291360290201
14,3,highland,0.3602388054814652,3.2943991168447897,3.0256290684906544,0.35,0.29840519620835787
15,3,highland,-2.438472369462442,1.838378667034186,2.0615507975763565,0.35,0.3368298366769955
16,3,highland,-2.01069876501066,2.192994227858837,2.101375470056165,0.35,0.37034273965214537
17,3,highland,0.46564338692819246,2.926836859439281,2.9946321196491623,0.35,0.3984552115439445
18,3,highland,-0.58128446745764,1.8227433580884522,2.528925174921681,0.35,0.4207573092084367
19,3,highland,1.020187084758817,3.159814795010383,3.186115960768514,0.35,0.4369238178417234
20,3,highland,-1.2585254157936994,2.049815748184622,2.14827888646591,0.35,0.4467189933441243
21,3,highland,-0.9959623428594436,2.2747391800116366,2.2361001173401918,0.35,0.45
22,3,highland,0.23814696594737733,2.7404284183243544,2.768222359539316,0.35,0.4467189933441243
23,3,highland,0.07422925352421965,2.7856742445427876,2.6753117136757334,0.35,0.43692381784172346
24,3,highland,0.2763047371975947,2.8932742770050544,2.743089131670088,0.35,0.4207573092084367
25,3,highland,0.02394288976778796,2.7079553106721925,2.6224118384215345,0.35,0.3984552115439445
26,3,highland,-0.5272001671814247,2.2678925120400275,2.404755245740962,0.35,0.3703427396521454
27,3,highland,1.2622411730470615,2.94508996390842,3.0122888189502843,0.35,0.3368298366769956
28,3,highland,1.275259355899122,2.650285434020103,2.953712124388338,0.35,0.29840519620835787
29,3,highland,0.17635345487312892,2.559628134681179,2.602201896474561,0.35,0.2556291360290201
30,3,highland,0.316355408478637,3.0789964941330674,2.6043203733712814,0.35,0.20912542741969609
31,3,highland,-0.3408334302565011,2.5982839812984015,2.461329288356667,0.35,0.15957219916914114
32,3,highland,-1.5496102737062734,2.444572714709073,2.322633201275255,0.35,0.10769204892940096
33,3,highland,-0.6303105083134336,2.3744667797288566,2.42543908392616,0.35,0.05424150611489539
34,3,highland,0.5343666116627686,2.484950977767773,2.4264951366661838,0.35,-1.4473103847089729e-16
35,3,highland,-1.0323041194058162,3.1213143421679606,2.4468996447985316,0.35,-0.054241506114895276
36,3,highland,-0.16981735076228135,2.4329758768194725,2.372264819141955,0.35,-0.10769204892940085
37,3,highland,-0.11604824448112899,2.8001592484728928,2.3356170260578155,0.35,-0.15957219916914103
38,3,highland,1.628579822493533,1.4560920809970588,1.9412906114748547,0.35,-0.20912542741969564
39,3,highland,-0.07270372616439273,2.6073251801273862,2.2685851907054944,0.35,-0.25562913602902004
40,3,highland,0.6064576708930979,1.9946289270345479,2.0422656049155368,0.35,-0.29840519620835776
41,3,highland,-0.2813307498227336,3.078223800023931,2.2980023658405284,0.35,-0.3368298366769955
42,3,highland,-1.8487648272860184,2.960565680825593,2.876188420535237,0.35,-0.37034273965214537
43,3,highland,0.43352458123322946,1.7801843628356493,2.016534738724617,0.35,-0.3984552115439443
44,3,highland,0.19008891156017962,1.8603588036330458,2.1174348582698355,0.35,-0.4207573092084366
45,3,highland,-0.18691502401377058,2.2305244030702576,2.298082026967177,0.35,-0.4369238178417234
46,3,highland,1.4370953547932441,1.6523581079533824,1.6043224423059548,0.35,-0.4467189933441243
47,3,highland,-0.3576539051624312,2.456398840723293,2.4475821062382264,0.35,-0.45
48,3,highland,0.7178555733559093,2.1614745574996297,2.015851647116687,0.35,-0.4467189933441243
49,3,highland,-0.04223095515762759,2.1367376423841695,2.413107474059188,0.35,-0.43692381784172346
50,3,highland,1.1904994489001026,2.379939244020982,1.9583995841906592,0.35,-0.4207573092084367
51,3,highland,1.6281095706978224,1.626953945593347,1.8797672496262892,0.35,-0.3984552115439446
52,3,highland,1.3317142059528295,2.2225572846773236,2.106809312533748,0.35,-0.37034273965214565
0,4,highland,0.08676833218315036,2.611291536943872,2.5678659781442446,0.35,-0.37034273965214537
1,4,highland,-0.7057903318144682,2.5949647075198574,2.9092352491578586,0.35,-0.3368298366769955
2,4,highland,0.6467470297289004,2.490895440440803,2.5476963967725816,0.35,-0.29840519620835787
3,4,highland,-0.24046776976807002,2.4763688473578727,2.8668148043280217,0.35,-0.2556291360290201
4,4,highland,-0.8642700060179337,2.894647811835671,3.0442094682018155,0.35,-0.20912542741969584
5,4,highland,0.45581730803388026,3.0110988656916002,2.840626380822544,0.35,-0.15957219916914103
6,4,highland,-0.22706740990145607,2.939675296413259,2.9781531220786697,0.35,-0.10769204892940099
7,4,highland,0.6850135425775564,2.934669566008752,2.9464294326783906,0.35,-0.05424150611489537
8,4,highland,1.3992319707581324,3.1039384306398787,3.002583842791743,0.35,0.0
9,4,highland,-0.8382329908462267,3.2467368205685596,2.9652581126519038,0.35,0.05424150611489537
10,4,highland,0.6426198921510847,2.941848646648949,3.0776932634429337,0.35,0.10769204892940099
11,4,highland,0.5384027176015611,2.960914693257504,3.0826723303608032,0.35,0.15957219916914103
12,4,highland,-0.8542695128159652,2.5211427083803906,2.7981147978102907,0.35,0.20912542741969584
13,4,highland,0.8805403458448601,3.494134496495501,3.1750917678470163,0.35,0.2556291360290201
14,4,highland,-1.0636869349042597,2.458392284726728,2.6007222285447207,0.35,0.29840519620835787
15,4,highland,0.026157733804214024,2.576929263061181,2.8917117527288707,0.35,0.3368298366769955
16,4,highland,-1.112949035618551,2.590579651647968,2.4338505643612107,0.35,0.37034273965214537
17,4,highland,-1.5300457295154701,2.219030596011955,2.199439390580655,0.35,0.3984552115439445
18,4,highland,-1.7040378699694432,2.096077000775333,2.0565184743761975,0.35,0.4207573092084367
19,4,highland,0.902635489828904,3.166661713475412,3.134754869118353,0.35,0.4369238178417234
20,4,highland,-0.7263093023694535,2.5335311312916113,2.3860299328963115,0.35,0.4467189933441243
21,4,highland,1.2992405341600783,3.595596284545909,3.2689414119989766,0.35,0.45
22,4,highland,-2.4516995862283166,1.478330360641629,1.5666168155012266,0.35,0.4467189933441243
23,4,highland,-3.084155388734113,1.339477729778819,1.295338237567557,0.35,0.43692381784172346
24,4,highland,0.7307390191682596,3.0910940632062793,2.934295677364133,0.35,0.4207573092084367
25,4,highland,-1.1173446451732656,2.3969452059891516,2.16765987225413,0.35,0.3984552115439445
26,4,highland,-0.10577367731466303,2.728072569939065,2.5608274865602056,0.35,0.3703427396521454
27,4,highland,1.815449327700334,3.4127135303161276,3.198625831330528,0.35,0.3368298366769956
28,4,highland,0.9149263081181862,2.988479117609066,2.8461868705649125,0.35,0.29840519620835787
29,4,highland,1.4746010386363129,2.9834609754218855,2.934071804663706,0.35,0.2556291360290201
30,4,highland,0.4917857303802192,2.6288439585834524,2.6410073144213246,0.35,0.20912542741969609
31,4,highland,-2.2770416907183426,2.200692233352407,2.1523642781853134,0.35,0.15957219916914114
32,4,highland,-1.1467686210413266,2.445596031578483,2.3660160442448492,0.35,0.10769204892940096
33,4,highland,0.8893064192761547,2.3880792859458038,2.5078653947963097,0.35,0.05424150611489539
34,4,highland,-0.20810567825159035,2.405446588985205,2.4264951366661838,0.35,-1.4473103847089729e-16
35,4,highland,2.1538130947560923,2.4733680199418973,2.2740798484437956,0.35,-0.054241506114895276
36,4,highland,1.4655702995412525,2.2217488122059703,2.196146572286929,0.35,-0.10769204892940085
37,4,highland,2.133828180693908,2.0350661890907333,1.9765992970338295,0.35,-0.15957219916914103
38,4,highland,2.068269310025028,1.9050893867077021,1.849340359462884,0.35,-0.20912542741969564
39,4,highland,-0.29685073683411,2.0263548680232617,2.3258836973864816,0.35,-0.25562913602902004
40,4,highland,-0.2229795991906975,2.2601124448843097,2.289773996237416,0.35,-0.29840519620835776
41,4,highland,-1.711296024459712,2.3574344138339924,2.7796573357502767,0.35,-0.3368298366769955
42,4,highland,-1.5377389195685636,2.770036407953293,2.7610022337683593,0.35,-0.37034273965214537
43,4,highland,-0.07507518524364455,2.3725376145915735,2.2191889662673607,0.35,-0.3984552115439443
44,4,highland,-2.5100810136900282,3.5755382349658875,3.2535510904236586,0.35,-0.4207573092084366
45,4,highland,-0.3810289425967736,2.430898300699047,2.3828950213706803,0.35,-0.4369238178417234
46,4,highland,0.6826765027512396,2.117173567662384,1.9413356724499888,0.35,-0.4467189933441243
47,4,highland,3.245418023128428,0.6662084641644264,0.8261997385073396,0.35,-0.45
48,4,highland,0.6499534074985817,2.2705397693312017,2.0461848342943583,0.35,-0.4467189933441243
49,4,highland,0.6672867005552635,2.0447858492332376,2.1031023110990024,0.35,-0.43692381784172346
50,4,highland,0.2801627025933315,2.2342766789191204,2.3414304240402597,0.35,-0.4207573092084367
51,4,highland,-0.0006973770607404239,2.0178345873066226,2.528773866559674,0.35,-0.3984552115439446
52,4,highland,-3.3821514450545136,3.7095696702261507,3.8525552320799523,0.35,-0.37034273965214565
0,5,highland,-1.3054520584207712,3.0526007928589265,3.083464691800081,0.35,-0.37034273965214537
1,5,highland,0.8511673420388316,2.1340815493464915,2.384805450160857,0.35,-0.3368298366769955
2,5,highland,-0.20017981738363472,2.7090719680294613,2.8004237687593236,0.35,-0.29840519620835787
3,5,highland,-0.7418421678634974,3.070572162798516,2.994980708540226,0.35,-0.2556291360290201
4,5,highland,-0.6694466277998532,3.2469509942972796,3.0034669459606103,0.35,-0.20912542741969584
5,5,highland,0.3748486867044287,2.7489634598811357,2.853546721791778,0.35,-0.15957219916914103
6,5,highland,-1.0169937668213733,2.9885034516220452,3.0632219099587132,0.35,-0.10769204892940099
7,5,highland,-0.11245947652940573,2.8584028901053053,2.989685570320745,0.35,-0.05424150611489537
8,5,highland,-1.1483775792266298,3.174690830964845,3.002583842791743,0.35,0.0
9,5,highland,-1.6119968823419477,3.0154715686162312,2.9232879937998537,0.35,0.05424150611489537
10,5,highland,0.13822056612132533,3.020638834627832,3.02337346654418,0.35,0.10769204892940099
11,5,highland,-1.4007922443919851,2.849560055136536,2.773230725657774,0.35,0.15957219916914103
12,5,highland,0.2320996352723742,3.1721290881425346,3.0253022102398353,0.35,0.20912542741969584
13,5,highland,0.09784507686612864,2.8244308922049743,2.9750120524639816,0.35,0.2556291360290201
14,5,highland,-0.023916220309549225,3.0057563632640276,2.91099521264506,0.35,0.29840519620835787
15,5,highland,1.331761746910558,2.9919923869191125,3.3314781392283104,0.35,0.3368298366769955
16,5,highland,0.5305737974159618,3.031835259961381,3.0425173130280676,0.35,0.37034273965214537
17,5,highland,0.000660635438965629,2.360659880802145,2.809357319040237,0.35,0.3984552115439445
18,5,highland,-0.20096342761846614,2.6052920179535635,2.6889480322797663,0.35,0.4207573092084367
19,5,highland,0.349021960688547,3.0212589921095483,2.8928679323575177,0.35,0.4369238178417234
20,5,highland,-1.0583919420775139,2.3371848821561385,2.237682310378867,0.35,0.4467189933441243
21,5,highland,-0.9465447519971264,2.466370941112573,2.2583380332282346,0.35,0.45
22,5,highland,1.2273765477773375,3.269952750438705,3.210130002520625,0.35,0.4467189933441243
23,5,highland,-0.4744926157320585,2.2954678463421394,2.4355620596270335,0.35,0.43692381784172346
24,5,highland,1.0549580119662456,2.810014821738548,3.070713188368083,0.35,0.4207573092084367
25,5,highland,-0.5168963713409017,2.6872525829168006,2.4069116162252007,0.35,0.3984552115439445
26,5,highland,-1.0269723664901727,1.812519269747431,2.2196682402469823,0.35,0.3703427396521454
27,5,highland,0.9914076444638417,3.038688794015136,2.9210640057509436,0.35,0.3368298366769956
28,5,highland,-0.46832352800799565,2.9764423410413974,2.4334179318105003,0.35,0.29840519620835787
29,5,highland,-0.729480421215296,2.311933614864873,2.370644365344258,0.35,0.2556291360290201
30,5,highland,-0.42914767896737105,2.303088381462418,2.448416721566432,0.35,0.20912542741969609
31,5,highland,0.9187380251715086,2.098532788805218,2.66232187550999,0.35,0.15957219916914114
32,5,highland,0.5916688367501038,2.573152872499666,2.5532319360100275,0.35,0.10769204892940096
33,5,highland,0.31334732922593705,2.408307567025234,2.476624506291421,0.35,0.05424150611489539
34,5,highland,1.3972126755536973,2.482873674061313,2.4264951366661838,0.35,-1.4473103847089729e-16
35,5,highland,-1.049683047636845,2.6009673444642996,2.4478423040404453,0.35,-0.054241506114895276
36,5,highland,-2.4385832853932476,2.891311178706673,2.616592871183591,0.35,-0.10769204892940085
37,5,highland,-0.2741413081879582,2.593899523179369,2.3608442839069017,0.35,-0.15957219916914103
38,5,highland,-0.11102384458871446,2.5829661893167626,2.3050859718942998,0.35,-0.20912542741969564
39,5,highland,-0.7361500600804743,2.4048943127329276,2.438181403846083,0.35,-0.25562913602902004
40,5,highland,0.7444860383833655,1.9573938493078167,2.0010772228322837,0.35,-0.29840519620835776
41,5,highland,-1.302051599143899,2.2921129771605178,2.641811602810181,0.35,-0.3368298366769955
