"y","x1","x2","x3"
1.12525,0.989909,0.974494,0.83398
1.301782,0.545439,0.812216,0.239643
1.139349,0.780168,0.890297,0.388434
-1.002124,0.633321,0.297948,0.856432
0.433329,0.833796,0.509905,0.719978
1.935396,0.153866,0.169118,0.344117
2.140821,0.196405,0.380737,0.561733
-0.078389,0.600749,0.236051,0.811768
0.604746,0.559102,0.778955,0.361368
2.001235,0.42923,0.845167,0.206644
-0.170575,0.762383,0.007351,0.92929
-0.524744,0.488751,0.100166,0.009744
1.472157,0.510903,0.271946,0.721768
0.31389,0.245999,0.67658,0.905098
0.819248,0.56577,0.312163,0.39524
0.26233,0.878316,0.371772,0.823105
2.051581,0.152312,0.910502,0.170662
2.284033,0.011138,0.136738,0.233848
1.465736,0.268082,0.137031,0.693618
1.397267,0.0219,0.533156,0.385387
-0.25286,0.47972,0.160493,0.807627
1.347622,0.010058,0.143113,0.20735
0.970877,0.438088,0.060314,0.191125
0.821418,0.110146,0.411867,0.838689
1.398226,0.255721,0.982048,0.984347
-0.140332,0.794807,0.71989,0.85387
2.842939,0.121251,0.914116,0.701814
1.722614,0.317494,0.528071,0.36921
1.9833,0.339403,0.758221,0.815836
0.841303,0.508487,0.803967,0.06169
0.629097,0.405677,0.009922,0.850685
-0.83371,0.710171,0.088608,0.076771
1.158878,0.537889,0.541312,0.259236
-0.604388,0.739166,0.56651,0.657679
2.176753,0.031897,0.99049,0.577006
-1.164769,0.806429,0.658253,0.711618
-0.155747,0.884836,0.30888,0.608934
0.900924,0.824713,0.671736,0.433074
2.144763,0.220303,0.736688,0.388262
-0.310349,0.653023,0.237927,0.273471
-0.343339,0.707791,0.293169,0.769176
0.185422,0.517345,0.727389,0.907022
2.056327,0.190429,0.746427,0.747427
1.804436,0.440372,0.523844,0.352623
0.920196,0.893611,0.815272,0.726497
2.131232,0.06145,0.114867,0.491353
1.114319,0.489499,0.847906,0.941865
0.942843,0.032713,0.478943,0.644923
1.549791,0.422777,0.540504,0.267128
1.720581,0.022355,0.661044,0.549653
2.230174,0.244904,0.95896,0.539713
-0.051089,0.702527,0.170184,0.174166
2.124652,0.151454,0.756182,0.559018
0.534742,0.013709,0.125605,0.75898
-0.572262,0.755446,0.804986,0.197876
1.490716,0.49447,0.924016,0.817487
1.103981,0.149771,0.218655,0.449876
1.041356,0.497615,0.207623,0.174939
-0.8091,0.594225,0.074713,0.8981
2.467692,0.254243,0.42148,0.592805
2.191636,0.150255,0.531844,0.179032
1.949735,0.269407,0.78847,0.665003
0.948121,0.579,0.463078,0.189276
1.712825,0.351253,0.217465,0.747078
2.298084,0.120889,0.949358,0.228512
0.860764,0.814448,0.989655,0.426015
1.6331,0.193121,0.325911,0.916705
-0.037373,0.618586,0.564327,0.618458
0.276876,0.721266,0.957062,0.473304
-0.533543,0.603259,0.78771,0.913727
0.885462,0.995263,0.183013,0.754763
0.729968,0.500235,0.060936,0.16795
-1.427956,0.702072,0.048796,0.784347
0.590059,0.513323,0.697052,0.670968
1.615758,0.017793,0.66516,0.343689
0.822239,0.074083,0.145738,0.902205
1.930911,0.259628,0.994969,0.815808
1.421935,0.110071,0.289836,0.669355
0.593086,0.633265,0.613499,0.301833
1.212308,0.578183,0.598852,0.531132
2.847972,0.349579,0.715505,0.419203
-0.636572,0.730594,0.651838,0.076728
0.193009,0.181649,0.28353,0.95637
1.812982,0.367987,0.405343,0.136989
0.89556,0.600622,0.691897,0.586669
-0.001093,0.81242,0.260017,0.703034
2.554665,0.240512,0.836261,0.096934
-0.713146,0.901439,0.167941,0.121473
-0.047411,0.960528,0.319468,0.663146
0.03094,0.855405,0.447401,0.495592
-1.561046,0.712491,0.277574,0.817844
1.514525,0.346511,0.481728,0.687902
1.692879,0.214196,0.201348,0.07398
1.663646,0.348703,0.185778,0.547819
-0.594473,0.694492,0.279328,0.645697
-0.808045,0.82464,0.670688,0.584773
1.057135,0.859788,0.91825,0.742351
1.992305,0.27509,0.693436,0.046864
1.399979,0.305141,0.487654,0.739903
0.060203,0.81031,0.261485,0.632012
1.111936,0.654552,0.991879,0.603746
-0.237849,0.840602,0.273434,0.471046
0.812169,0.01843,0.324886,0.239194
0.580925,0.595465,0.580045,0.452746
0.612016,0.588942,0.713398,0.789197
1.569946,0.110465,0.463008,0.07419
0.051509,0.739197,0.536732,0.227925
1.738043,0.262304,0.382238,0.262985
0.327232,0.002474,0.280073,0.013868
-0.049716,0.069701,0.54456,0.459963
1.326107,0.599724,0.811196,0.359073
-0.251331,0.578591,0.329222,0.422817
1.60292,0.03108,0.752678,0.168306
1.738234,0.169303,0.682127,0.610514
-0.342437,0.722434,0.166418,0.218987
0.519992,0.070318,0.505776,0.912312
0.667842,0.722759,0.892738,0.688262
1.333873,0.29474,0.823443,0.945662
1.242186,0.972122,0.502046,0.780427
2.679276,0.158875,0.23901,0.4382
1.440783,0.106909,0.15007,0.192471
1.077603,0.404666,0.552953,0.259322
0.318082,0.891152,0.499952,0.935077
0.360363,0.990192,0.654587,0.004374
3.030512,0.221017,0.541962,0.33289
1.032031,0.934641,0.005959,0.524449
1.889883,0.432787,0.883671,0.307918
2.368504,0.490182,0.594582,0.749948
1.290574,0.983789,0.819269,0.478439
0.381528,0.950676,0.473216,0.064634
1.831969,0.478983,0.629388,0.218004
2.562167,0.403851,0.993554,0.341241
0.657248,0.612659,0.850752,0.708291
-0.932671,0.735314,0.044964,0.051558
1.537257,0.413637,0.940125,0.846468
-0.900767,0.687932,0.163569,0.026014
-0.39976,0.687287,0.392599,0.591602
1.734734,0.511012,0.878885,0.646625
1.037317,0.254837,0.200671,0.188998
1.841398,0.271497,0.106388,0.970555
1.803886,0.938033,0.994408,0.263919
0.845886,0.99657,0.424881,0.105512
0.279003,0.927354,0.35594,0.297043
1.078651,0.380727,0.028154,0.814511
-0.559975,0.634561,0.44571,0.079112
0.010812,0.763313,0.314569,0.283727
2.400599,0.531909,0.874011,0.534428
0.511606,0.812397,0.898274,0.386413
2.356474,0.177473,0.257551,0.343941
0.317941,0.788655,0.976052,0.081041
1.282441,0.51805,0.725284,0.19644
2.614028,0.173652,0.886281,0.407861
0.906,0.7908,0.063367,0.266982
0.020018,0.580246,0.571666,0.987738
1.838418,0.052783,0.617642,0.821144
1.891786,0.289394,0.154296,0.577188
-0.528187,0.662673,0.294923,0.890152
1.389402,0.090812,0.591337,0.133877
1.029183,0.863749,0.673802,0.447891
0.380344,0.047556,0.783356,0.009876
0.803081,0.955594,0.172108,0.633832
0.470648,0.048207,0.633509,0.945257
2.045188,0.34286,0.232335,0.217191
0.391967,0.801618,0.154255,0.266965
-0.027373,0.866651,0.346853,0.304037
1.707713,0.567843,0.282909,0.368271
1.716793,0.372597,0.973802,0.787098
1.431932,0.320592,0.412821,0.890597
0.948644,0.503543,0.677471,0.131808
-0.378284,0.739945,0.553945,0.12502
1.265394,0.447681,0.706963,0.164519
-0.268501,0.751002,0.997224,0.800531
1.666381,0.086615,0.996791,0.857911
1.277231,0.052553,0.57141,0.54902
2.530249,0.436172,0.778268,0.505516
0.635742,0.538852,0.022414,0.054137
0.780225,0.952419,0.534594,0.347939
2.70494,0.18399,0.121411,0.286091
0.021529,0.580314,0.156144,0.151197
0.676648,0.511305,0.095443,0.522518
1.959198,0.154629,0.446585,0.182901
0.290517,0.841011,0.747063,0.819399
2.011666,0.125035,0.868157,0.857374
1.183587,0.233875,0.311239,0.385412
1.996942,0.241221,0.185235,0.300847
-0.142719,0.875605,0.276995,0.553071
0.823398,0.534915,0.194881,0.739144
1.034646,0.644677,0.600514,0.62971
0.220133,0.552737,0.998766,0.919752
2.159192,0.299752,0.357879,0.679187
3.270184,0.188626,0.945833,0.324575
2.571779,0.308838,0.508326,0.15285
2.196948,0.165756,0.257461,0.504176
1.638196,0.770654,0.952884,0.380929
1.415992,0.407825,0.132957,0.665153
-0.5142,0.757398,0.101131,0.423446
-0.187696,0.99288,0.043898,0.105747
1.1258,0.459526,0.393215,0.172508
2.366954,0.205974,0.089209,0.421999
-1.060528,0.6848,0.007253,0.728114
1.491222,0.382008,0.743162,0.037558
0.355182,0.617835,0.447921,0.210855
1.65624,0.42052,0.669927,0.131021
0.510512,0.053282,0.45133,0.030026
3.332424,0.332348,0.792383,0.404238
2.005001,0.289837,0.713148,0.241692
0.886008,0.514699,0.645267,0.682724
0.022631,0.540483,0.369481,0.903317
0.726053,0.064697,0.831439,0.958799
1.24018,0.124485,0.596546,0.678946
2.251815,0.12389,0.580947,0.15581
0.419332,0.962615,0.546774,0.904861
1.518194,0.249936,0.172771,0.173403
-1.293733,0.74862,0.181283,0.785876
0.979706,0.969467,0.366393,0.198552
1.34787,0.259604,0.487925,0.050995
-0.23874,0.70531,0.541031,0.176737
1.342951,0.487693,0.215957,0.482584
1.918267,0.083675,0.990367,0.235127
1.384681,0.474719,0.299287,0.235747
1.21265,0.004654,0.536517,0.933271
0.843501,0.063149,0.200294,0.713784
0.284018,0.973969,0.33108,0.418579
2.024925,0.286862,0.627034,0.42672
-0.243523,0.580722,0.959942,0.73954
1.398701,0.425403,0.566339,0.87596
1.430216,0.09675,0.840002,0.913117
1.888305,0.33507,0.518918,0.884394
0.914398,0.050796,0.54728,0.820292
3.152638,0.155733,0.906832,0.366487
1.401734,0.025495,0.418278,0.281935
0.705864,0.972627,0.072151,0.603949
1.90261,0.345259,0.304654,0.336159
0.602291,0.006156,0.2539,0.240916
-0.527712,0.74595,0.45083,0.98203
1.223385,0.741942,0.851151,0.760095
0.711238,0.395173,0.330193,0.05443
-0.280924,0.636013,0.389906,0.124699
2.258048,0.114027,0.927402,0.321822
1.654599,0.181603,0.335558,0.178226
0.953915,0.642898,0.731805,0.673358
-0.657263,0.906862,0.610452,0.979938
2.281147,0.213004,0.057708,0.263216
0.328709,0.553933,0.43322,0.883023
1.179291,0.505582,0.987973,0.333899
0.260243,0.854619,0.418501,0.718617
0.633334,0.135878,0.04914,0.284084
-0.180589,0.80568,0.575981,0.234589
1.381951,0.079053,0.402097,0.616209
-0.922634,0.876578,0.383461,0.078558
-0.142481,0.9725,0.835967,0.836169
-0.703666,0.708749,0.277531,0.745957
-0.112442,0.764779,0.90219,0.157871
1.166227,0.614127,0.959382,0.631706
0.442153,0.99276,0.632913,0.711935
-0.53764,0.627103,0.452142,0.934456
-0.803226,0.906925,0.552533,0.964549
1.859731,0.167391,0.444382,0.248184
1.074358,0.419583,0.761292,0.566203
0.487782,0.756087,0.118826,0.499442
1.4462,0.933949,0.629196,0.304408
-0.776338,0.672683,0.230939,0.104083
1.766498,0.034425,0.760697,0.645364
1.148588,0.526144,0.669088,0.611683
0.615055,0.576886,0.83429,0.110643
2.05236,0.384997,0.826026,0.102915
3.0773,0.328625,0.546795,0.445454
2.375814,0.311333,0.92357,0.601448
2.663511,0.11999,0.580503,0.292078
1.521273,0.083235,0.334485,0.024429
-0.01835,0.048532,0.051993,0.819062
0.065689,0.471383,0.023467,0.863858
0.523529,0.55831,0.060127,0.471933
1.37831,0.19541,0.80977,0.846152
1.66063,0.528691,0.284124,0.420276
2.047503,0.435593,0.562084,0.402397
0.247722,0.788214,0.571745,0.489862
0.008435,0.992697,0.058139,0.72742
0.495591,0.679766,0.984082,0.8587
-0.972933,0.711124,0.277845,0.949666
2.07115,0.316999,0.064639,0.519759
1.865789,0.377396,0.650352,0.534577
2.131082,0.242063,0.627085,0.628833
1.524734,0.47686,0.045688,0.290625
0.527171,0.989667,0.798183,0.766285
0.244738,0.791988,0.447703,0.063754
0.296065,0.93877,0.29147,0.413429
1.135141,0.754671,0.981286,0.367333
1.138665,0.363611,0.647821,0.01915
-0.086769,0.918599,0.242438,0.798107
0.435539,0.656253,0.760304,0.414708
0.278627,0.447138,0.358374,0.935463
1.327008,0.04675,0.932273,0.788297
-0.42674,0.809098,0.865781,0.092038
1.496094,0.307712,0.302371,0.65307
1.599273,0.612452,0.686044,0.310764
-0.741986,0.665393,0.317362,0.156207
0.440392,0.81179,0.925199,0.14687
-0.076648,0.784424,0.199145,0.297201
1.04421,0.966563,0.978164,0.016386
2.39906,0.417543,0.661341,0.460389
0.935079,0.057258,0.523433,0.877298
-0.73727,0.784238,0.151442,0.504309
1.341063,0.461951,0.82198,0.021806
1.236077,0.192293,0.624587,0.04204
-0.355722,0.653511,0.839922,0.937192
1.430047,0.316662,0.038454,0.113109
2.153794,0.094073,0.324137,0.474513
1.408481,0.187551,0.073279,0.559821
1.658529,0.233466,0.453315,0.015697
-0.519589,0.689727,0.698062,0.865552
2.255359,0.240927,0.339019,0.19458
3.014143,0.450157,0.676696,0.471555
0.533257,0.896281,0.932229,0.567224
0.807242,0.366954,0.115893,0.482826
2.540745,0.279375,0.5421,0.563415
0.884559,0.619351,0.110836,0.335303
3.172703,0.289998,0.894486,0.599243
2.086902,0.156793,0.409326,0.286022
0.367287,0.903683,0.377491,0.231703
0.445035,0.788843,0.348579,0.315726
1.687003,0.21821,0.659243,0.265415
1.360853,0.362593,0.789088,0.848291
0.855661,0.306914,0.520168,0.905449
1.727253,0.344499,0.317863,0.658782
0.306771,0.512602,0.150276,0.828321
0.22804,0.737394,0.893503,0.862037
1.114069,0.906149,0.408201,0.549652
-0.110387,0.539203,0.067938,0.552948
0.311902,0.890453,0.071013,0.803462
-0.331983,0.745622,0.501365,0.314052
1.119033,0.408551,0.291405,0.472807
1.442746,0.40429,0.742061,0.677808
1.042338,0.426853,0.455865,0.01062
0.670137,0.049716,0.685736,0.858083
2.161198,0.309443,0.139434,0.633383
0.7334,0.659288,0.914381,0.471117
2.466946,0.147504,0.617776,0.414698
1.696639,0.51367,0.278775,0.304302
0.063482,0.858684,0.702962,0.605547
1.241152,0.180019,0.444196,0.768571
-0.344872,0.680934,0.320348,0.490409
2.455767,0.38159,0.378068,0.472283
0.291038,0.400141,0.400035,0.741555
0.694871,0.040829,0.736345,0.998346
2.233301,0.115406,0.105428,0.305351
-0.260855,0.861413,0.192105,0.927612
1.308416,0.089219,0.327035,0.597743
-0.523845,0.509859,0.244683,0.793853
0.960373,0.474616,0.242147,0.894175
0.075649,0.715308,0.454782,0.597644
0.792044,0.792891,0.91629,0.222714
0.448594,0.451887,0.2189,0.897203
1.03842,0.222048,0.253491,0.648608
2.620955,0.317554,0.784768,0.394943
1.91143,0.16585,0.527854,0.988507
1.149889,0.484938,0.341678,0.522167
1.263767,0.445864,0.430798,0.799108
0.820654,0.332303,0.15736,0.573402
0.102032,0.756582,0.523157,0.141869
-0.393048,0.779917,0.385819,0.061105
0.873954,0.632715,0.580234,0.045405
-0.363027,0.703854,0.714574,0.909128
1.890169,0.222416,0.013938,0.478599
0.028862,0.638885,0.500208,0.337104
1.794925,0.150629,0.766279,0.498521
2.474992,0.396831,0.916619,0.187781
0.01745,0.912876,0.581187,0.413197
2.582322,0.255776,0.907792,0.251772
0.745524,0.481749,0.523517,0.118965
2.2827,0.233943,0.94177,0.823908
0.618458,0.394718,0.129454,0.781096
0.244934,0.435629,0.726423,0.970226
1.282547,0.43211,0.428575,0.385943
1.795252,0.092648,0.76181,0.705259
1.430631,0.595238,0.985645,0.486655
0.48386,0.477139,0.320195,0.974985
2.662043,0.166241,0.991441,0.557439
0.273822,0.84349,0.421579,0.85876
-0.019257,0.816746,0.267513,0.230594
1.655489,0.007374,0.731417,0.191453
1.227981,0.490138,0.453175,0.451798
1.000189,0.960435,0.09641,0.373959
1.175825,0.464807,0.02778,0.083039
0.102836,0.597475,0.357443,0.130755
0.368519,0.979663,0.257625,0.813681
2.34144,0.265575,0.946901,0.732901
1.290101,0.369453,0.0166,0.49476
1.59738,0.195696,0.916108,0.379131
0.021158,0.641777,0.42296,0.692974
1.788652,0.099298,0.386126,0.135518
0.079264,0.492498,0.358843,0.105912
1.696146,0.995803,0.498858,0.620061
0.453258,0.618657,0.675323,0.806142
1.892817,0.110617,0.802602,0.611502
2.395369,0.266454,0.674284,0.856222
0.701918,0.534905,0.326131,0.649894
-0.162329,0.794175,0.412077,0.823039
-0.600515,0.671871,0.188767,0.169721
-0.731587,0.685685,0.142904,0.540292
0.085357,0.513601,0.387445,0.842642
0.36276,0.497135,0.005973,0.174333
0.880877,0.050936,0.101803,0.265509
1.612304,0.106915,0.608445,0.806683
1.769404,0.21322,0.598369,0.51923
3.075255,0.122565,0.769688,0.551101
1.434014,0.272129,0.517537,0.076563
2.037906,0.148634,0.44954,0.419584
0.976962,0.012921,0.300318,0.300932
-0.055646,0.837988,0.102996,0.533136
0.657812,0.749757,0.591626,0.581595
1.265999,0.736192,0.681422,0.425205
1.937963,0.145454,0.667338,0.255846
2.143783,0.993753,0.875169,0.447112
1.075553,0.424679,0.073113,0.956841
2.126489,0.385981,0.26011,0.55166
2.706741,0.066391,0.653884,0.511382
-0.278128,0.96115,0.385824,0.818088
1.865974,0.2537,0.577314,0.82533
0.87788,0.071609,0.225808,0.253641
-0.012795,0.462393,0.030016,0.131408
2.264537,0.203674,0.844042,0.952475
0.262166,0.702939,0.09032,0.63322
1.142663,0.418249,0.595843,0.910641
-0.139972,0.765044,0.147852,0.109235
0.331937,0.741172,0.232869,0.32046
2.230789,0.046137,0.783959,0.055184
0.69825,0.958677,0.085074,0.140863
1.889083,0.415417,0.87249,0.620278
1.266057,0.541163,0.358765,0.292205
1.363479,0.07608,0.481671,0.349543
2.171715,0.107368,0.635562,0.712737
2.47306,0.398914,0.353943,0.46023
0.737044,0.436865,0.078962,0.272066
-0.39339,0.816427,0.497044,0.168053
0.423108,0.881658,0.726382,0.973356
1.774915,0.321498,0.325128,0.78221
1.913268,0.226912,0.614031,0.09191
1.778266,0.540999,0.335395,0.26028
0.812282,0.978627,0.337885,0.066675
2.02756,0.337334,0.074625,0.4378
1.048007,0.65282,0.723433,0.282921
-0.068664,0.617701,0.617457,0.755812
0.414749,0.500526,0.78272,0.941795
1.657358,0.316276,0.84881,0.868971
-1.621021,0.801504,0.157157,0.920417
1.101712,0.259286,0.015896,0.834991
1.318644,0.429912,0.731057,0.752411
0.907387,0.47963,0.510511,0.45273
2.852193,0.167911,0.544408,0.382705
1.010093,0.047813,0.327525,0.296046
0.434709,0.915102,0.208185,0.55366
1.505287,0.46374,0.703194,0.262776
2.25582,0.044584,0.885682,0.340354
-0.07714,0.709951,0.119855,0.168203
0.823549,0.450734,0.819239,0.632709
2.746791,0.272447,0.7982,0.249162
-0.628771,0.749534,0.030281,0.087358
2.027622,0.101986,0.647085,0.094372
0.860054,0.921664,0.249175,0.598621
0.906569,0.882966,0.779186,0.635323
1.57273,0.975685,0.398986,0.438682
0.865083,0.274027,0.437352,0.170756
1.186866,0.539165,0.637917,0.607935
1.816948,0.248774,0.485705,0.836159
0.846818,0.998809,0.905778,0.919014
1.04959,0.18484,0.523645,0.982841
0.350825,0.683136,0.037041,0.381078
2.312999,0.205808,0.971655,0.222693
-0.39276,0.883586,0.497861,0.959746
0.160962,0.706982,0.328778,0.545107
1.131612,0.421178,0.464666,0.027988
0.643699,0.934507,0.212081,0.816249
1.417848,0.328944,0.073696,0.213771
2.432324,0.230854,0.924121,0.097846
1.383526,0.393312,0.527685,0.158706
-0.731411,0.746277,0.016522,0.526465
1.708662,0.338689,0.270499,0.977465
1.421977,0.409045,0.171828,0.634909
1.49511,0.342788,0.06918,0.061879
2.544686,0.414385,0.851746,0.378086
1.8718,0.867949,0.860452,0.575449
2.523061,0.316278,0.264458,0.387958
1.157739,0.519798,0.586319,0.528936
0.994604,0.063225,0.106149,0.294591
0.15449,0.62762,0.101566,0.559627
0.975825,0.992852,0.306591,0.42356
1.223131,0.099387,0.405815,0.05692
1.548388,0.273221,0.876835,0.839288
1.383348,0.416705,0.227296,0.405816
-0.454168,0.564349,0.344019,0.658099
1.020037,0.493962,0.949198,0.070615
0.70894,0.087817,0.359667,0.989217
1.872337,0.146921,0.836546,0.064385
0.861821,0.239162,0.12904,0.515243
0.54979,0.030132,0.072238,0.880419
-0.849311,0.668183,0.606762,0.873462
0.14488,0.599576,0.70944,0.463975
-0.071119,0.862591,0.188648,0.697284
1.397952,0.029653,0.670467,0.29595
1.292146,0.169429,0.81105,0.447507
1.538004,0.27613,0.48151,0.034735
-0.189048,0.829608,0.313236,0.311961
1.92917,0.974751,0.669376,0.465555
0.046607,0.736536,0.8831,0.009342
-0.558441,0.717743,0.251107,0.051564
1.327361,0.145551,0.048472,0.859256
0.241796,0.82536,0.307696,0.72996
2.069824,0.507944,0.770023,0.370689
0.449465,0.549366,0.017781,0.287681
0.058382,0.482624,0.54408,0.837312
1.452991,0.130417,0.085748,0.831518
-0.640221,0.647446,0.862436,0.501984
-0.170103,0.959776,0.006277,0.176934
2.571992,0.195292,0.544374,0.227555
1.665664,0.005181,0.874492,0.093269
2.073802,0.075553,0.446146,0.451933
0.659661,0.64457,0.930885,0.357571
0.412503,0.553532,0.294132,0.551555
0.32473,0.54054,0.475921,0.155898
0.65124,0.731103,0.479302,0.260499
-1.247612,0.817757,0.187624,0.752143
1.379948,0.169095,0.541852,0.896306
1.955817,0.198643,0.937377,0.798616
-0.055845,0.790064,0.067008,0.173195
0.616191,0.683416,0.858695,0.153199
1.326057,0.973971,0.679209,0.204754
0.654929,0.967239,0.709973,0.142224
-0.030933,0.558022,0.038775,0.073191
1.056682,0.411361,0.957941,0.092592
1.762576,0.363409,0.225937,0.814921
0.151882,0.636852,0.957424,0.813485
1.831696,0.196396,0.529264,0.854322
1.120012,0.157866,0.311707,0.8324
-0.671098,0.563201,0.031225,0.179218
1.509973,0.073746,0.793189,0.560177
0.213262,0.785971,0.185297,0.273193
1.746963,0.365882,0.689591,0.725076
2.364615,0.285639,0.651633,0.939073
1.199221,0.088912,0.980659,0.145961
-1.388623,0.882941,0.15774,0.927081
1.719022,0.329741,0.317601,0.204036
0.654281,0.880602,0.842502,0.1759
1.763252,0.39785,0.982622,0.97939
1.207721,0.107482,0.750406,0.814998
-0.51135,0.752902,0.360648,0.895118
1.681569,0.235737,0.303932,0.797856
1.72008,0.050014,0.912672,0.993333
2.310127,0.028328,0.837392,0.552281
3.129005,0.326082,0.863278,0.119984
2.247138,0.202096,0.037974,0.571053
-0.123808,0.868701,0.37254,0.694132
0.56932,0.572139,0.544679,0.170104
0.999046,0.589774,0.149261,0.429277
2.735262,0.159172,0.713942,0.420457
0.311233,0.018631,0.127282,0.2131
2.191512,0.062918,0.844267,0.244486
2.089792,0.228935,0.075055,0.532769
-0.031277,0.540033,0.071318,0.79838
0.360573,0.511553,0.536212,0.668954
0.373713,0.581063,0.243266,0.315694
-0.080902,0.756567,0.647987,0.052059
0.650463,0.00398,0.425134,0.423489
0.287308,0.636177,0.749759,0.316524
0.44741,0.706848,0.636375,0.550621
1.529263,0.983451,0.09751,0.816943
0.308234,0.924321,0.495155,0.761951
0.077503,0.978359,0.790088,0.791101
2.447672,0.125847,0.442361,0.398125
0.802968,0.255909,0.51365,0.839642
0.766826,0.391283,0.471456,0.119782
-0.220437,0.039096,0.078319,0.251741
1.623183,0.963545,0.684357,0.263262
0.306653,0.760438,0.548964,0.696491
-0.650072,0.65755,0.303924,0.031298
2.795833,0.490576,0.928509,0.414475
1.136793,0.389134,0.402675,0.96525
1.57514,0.322097,0.479477,0.133611
2.356826,0.241865,0.327887,0.765492
3.340907,0.078515,0.980464,0.364207
2.590339,0.258282,0.970877,0.484155
0.533016,0.611809,0.386763,0.157408
1.132126,0.381572,0.40712,0.634087
1.352399,0.816402,0.931979,0.331917
-0.212963,0.718817,0.923819,0.127753
0.640032,0.97666,0.148049,0.97733
0.761083,0.280166,0.49502,0.911446
3.358906,0.122997,0.998188,0.077839
-0.089711,0.716279,0.153639,0.801641
1.475791,0.43463,0.225903,0.573403
1.764353,0.297018,0.752078,0.376254
-0.469075,0.899391,0.46421,0.172585
0.458688,0.774084,0.654872,0.29595
1.871819,0.044069,0.965654,0.935315
1.671598,0.470189,0.95517,0.006268
0.790296,0.953023,0.172735,0.543651
0.687694,0.970291,0.297468,0.491602
0.223966,0.502848,0.158987,0.779179
-0.324491,0.864864,0.415004,0.256525
2.974124,0.272218,0.811991,0.42668
0.318493,0.539956,0.876926,0.0369
-0.231642,0.694249,0.522002,0.25716
1.049392,0.180305,0.46014,0.071411
-0.860979,0.53018,0.177854,0.710326
2.873261,0.20533,0.737236,0.326075
0.772229,0.175508,0.12435,0.830287
-0.86085,0.795989,0.126715,0.05036
-0.292418,0.683246,0.094985,0.184273
0.345111,0.209689,0.513525,0.941259
0.424154,0.594164,0.671677,0.300719
1.138336,0.110568,0.327772,0.700237
1.436691,0.491541,0.449286,0.05502
1.045926,0.38162,0.197783,0.913236
0.523825,0.831155,0.852638,0.021866
1.502658,0.892863,0.971712,0.350102
0.500607,0.52272,0.330476,0.650405
2.000815,0.291191,0.900896,0.767331
-0.09053,0.694055,0.708344,0.15372
2.33922,0.269873,0.62597,0.833371
-0.107403,0.88492,0.233341,0.967618
0.620465,0.831094,0.075236,0.326386
0.290156,0.856279,0.376482,0.726857
-0.068116,0.710038,0.277807,0.224556
0.55297,0.431092,0.030242,0.064936
0.504788,0.936678,0.707679,0.45165
-0.147907,0.809909,0.209293,0.483108
-0.249302,0.6686,0.08549,0.582195
1.801405,0.470408,0.239913,0.436253
0.951323,0.511152,0.885971,0.127416
-1.254094,0.707413,0.138129,0.562061
1.932842,0.130923,0.15289,0.443841
1.543007,0.11448,0.433428,0.649422
-0.337726,0.627292,0.39761,0.539704
1.870803,0.361744,0.902923,0.037694
-0.177557,0.758754,0.626582,0.059989
-0.262887,0.759688,0.545617,0.793733
1.729973,0.904277,0.906494,0.510901
0.097967,0.061324,0.214994,0.116341
2.936486,0.31554,0.975915,0.857991
2.140357,0.240942,0.255758,0.145073
0.228456,0.881567,0.522902,0.300472
-0.439098,0.734674,0.287468,0.651236
-0.329646,0.834273,0.377799,0.499229
2.574866,0.348124,0.303066,0.534678
2.51389,0.163134,0.622866,0.574087
-0.304078,0.854153,0.484402,0.023179
2.276904,0.262544,0.665559,0.148914
1.396511,0.379878,0.006476,0.547575
0.749412,0.307479,0.522899,0.772493
1.559391,0.470568,0.888983,0.372425
0.398346,0.297537,0.20929,0.967196
0.559396,0.948248,0.946862,0.776192
0.238688,0.949317,0.436266,0.646148
0.335876,0.079807,0.257352,0.004201
0.389672,0.93679,0.269894,0.350701
-0.68044,0.726867,0.405891,0.83494
0.509166,0.279287,0.185457,0.930764
0.521251,0.465078,0.856007,0.823105
-0.761526,0.890343,0.462185,0.884057
-0.062346,0.769149,0.878175,0.10351
2.407561,0.276563,0.624687,0.410736
2.170289,0.258113,0.959788,0.599814
0.138128,0.511126,0.197439,0.287826
0.313766,0.474809,0.639732,0.940235
1.390564,0.350254,0.11235,0.828879
0.01349,0.457591,0.387933,0.782539
0.238064,0.605613,0.642523,0.668551
0.159616,0.784227,0.386006,0.70658
0.903627,0.972024,0.880146,0.67162
0.746762,0.337258,0.054038,0.19759
-0.433012,0.630704,0.229166,0.053919
1.034777,0.047697,0.873902,0.588967
1.405314,0.519338,0.547662,0.469852
1.926579,0.540672,0.765913,0.378622
2.440115,0.332093,0.34407,0.178024
2.024268,0.35994,0.306122,0.640388
2.761162,0.261673,0.816942,0.354968
0.622443,0.335475,0.196705,0.071641
1.892468,0.3754,0.509829,0.679227
2.894033,0.134149,0.863405,0.356924
-1.106064,0.781812,0.671781,0.00725
0.851706,0.635368,0.70363,0.160371
1.229449,0.099377,0.080397,0.944652
0.536734,0.417292,0.008121,0.023685
2.720042,0.236993,0.533637,0.614259
1.061844,0.463755,0.105329,0.756046
0.806681,0.914137,0.631804,0.256475
0.547292,0.553695,0.675727,0.483525
1.176057,0.08372,0.301823,0.758452
2.701021,0.206919,0.705162,0.994412
0.134202,0.511057,0.369727,0.084593
-0.808901,0.716624,0.316435,0.945434
